시점,시도,시군구,미분양수,준공_후_미분양수,준공_전_미분양수
2021.10,서울특별시,도봉구,0,0,0
2021.11,서울특별시,도봉구,0,0,0
2021.12,서울특별시,도봉구,0,0,0
2022.01,서울특별시,도봉구,0,0,0
2022.02,서울특별시,도봉구,0,0,0
2022.03,서울특별시,도봉구,0,0,0
2022.04,서울특별시,도봉구,0,0,0
2022.05,서울특별시,도봉구,0,0,0
2022.06,서울특별시,도봉구,63,0,63
2022.07,서울특별시,도봉구,60,0,60
2022.08,서울특별시,도봉구,60,0,60
2022.09,서울특별시,도봉구,60,0,60
2022.10,서울특별시,도봉구,60,0,60
2022.11,서울특별시,도봉구,60,0,60
2022.12,서울특별시,도봉구,60,0,60
2023.01,서울특별시,도봉구,60,0,60
2023.02,서울특별시,도봉구,60,0,60
2023.03,서울특별시,도봉구,60,0,60
2023.04,서울특별시,도봉구,60,0,60
2023.05,서울특별시,도봉구,61,0,61
2023.06,서울특별시,도봉구,61,0,61
2023.07,서울특별시,도봉구,60,0,60
2023.08,서울특별시,도봉구,60,0,60
2023.09,서울특별시,도봉구,60,0,60
2023.10,서울특별시,도봉구,60,0,60
2023.11,서울특별시,도봉구,60,0,60
2023.12,서울특별시,도봉구,59,0,59
2024.01,서울특별시,도봉구,58,0,58
2024.02,서울특별시,도봉구,58,0,58
2024.03,서울특별시,도봉구,58,0,58
2024.04,서울특별시,도봉구,58,0,58
2024.05,서울특별시,도봉구,58,0,58
2024.06,서울특별시,도봉구,58,0,58
2024.07,서울특별시,도봉구,58,0,58
2024.08,서울특별시,도봉구,58,0,58
2024.09,서울특별시,도봉구,58,0,58
2024.10,서울특별시,도봉구,55,0,55
2024.11,서울특별시,도봉구,55,55,0
2024.12,서울특별시,도봉구,52,52,0
2025.01,서울특별시,도봉구,52,52,0
2025.02,서울특별시,도봉구,63,63,0
2025.03,서울특별시,도봉구,65,65,0
2025.04,서울특별시,도봉구,70,70,0
2025.05,서울특별시,도봉구,71,71,0
2025.06,서울특별시,도봉구,66,66,0
2025.07,서울특별시,도봉구,66,66,0
2025.08,서울특별시,도봉구,65,65,0
2025.09,서울특별시,도봉구,65,65,0
2025.10,서울특별시,도봉구,64,64,0
2019.01,서울특별시,은평구,0,0,0
2019.02,서울특별시,은평구,0,0,0
2019.03,서울특별시,은평구,0,0,0
2019.07,서울특별시,은평구,0,0,0
2019.08,서울특별시,은평구,0,0,0
2019.09,서울특별시,은평구,0,0,0
2021.02,서울특별시,은평구,0,0,0
2021.03,서울특별시,은평구,0,0,0
2021.04,서울특별시,은평구,0,0,0
2021.05,서울특별시,은평구,0,0,0
2021.06,서울특별시,은평구,0,0,0
2021.07,서울특별시,은평구,0,0,0
2021.08,서울특별시,은평구,0,0,0
2021.09,서울특별시,은평구,0,0,0
2021.10,서울특별시,은평구,0,0,0
2021.11,서울특별시,은평구,0,0,0
2021.12,서울특별시,은평구,0,0,0
2022.01,서울특별시,은평구,0,0,0
2022.02,서울특별시,은평구,0,0,0
2022.03,서울특별시,은평구,0,0,0
2022.04,서울특별시,은평구,0,0,0
2022.05,서울특별시,은평구,0,0,0
2022.06,서울특별시,은평구,0,0,0
2022.07,서울특별시,은평구,0,0,0
2022.08,서울특별시,은평구,0,0,0
2022.09,서울특별시,은평구,0,0,0
2022.10,서울특별시,은평구,0,0,0
2022.11,서울특별시,은평구,0,0,0
2022.12,서울특별시,은평구,0,0,0
2023.01,서울특별시,은평구,0,0,0
2023.02,서울특별시,은평구,0,0,0
2023.03,서울특별시,은평구,0,0,0
2023.04,서울특별시,은평구,0,0,0
2023.05,서울특별시,은평구,0,0,0
2023.06,서울특별시,은평구,0,0,0
2023.07,서울특별시,은평구,0,0,0
2023.08,서울특별시,은평구,0,0,0
2023.09,서울특별시,은평구,0,0,0
2023.10,서울특별시,은평구,0,0,0
2023.11,서울특별시,은평구,0,0,0
2023.12,서울특별시,은평구,0,0,0
2024.01,서울특별시,은평구,0,0,0
2024.02,서울특별시,은평구,0,0,0
2024.03,서울특별시,은평구,0,0,0
2024.04,서울특별시,은평구,0,0,0
2024.05,서울특별시,은평구,0,0,0
2024.06,서울특별시,은평구,0,0,0
2024.07,서울특별시,은평구,0,0,0
2024.08,서울특별시,은평구,0,0,0
2024.09,서울특별시,은평구,0,0,0
2024.10,서울특별시,은평구,0,0,0
2024.11,서울특별시,은평구,0,0,0
2024.12,서울특별시,은평구,0,0,0
2025.01,서울특별시,은평구,0,0,0
2025.02,서울특별시,은평구,0,0,0
2025.03,서울특별시,은평구,0,0,0
2025.04,서울특별시,은평구,0,0,0
2025.05,서울특별시,은평구,0,0,0
2025.06,서울특별시,은평구,0,0,0
2025.07,서울특별시,은평구,20,0,20
2025.08,서울특별시,은평구,20,0,20
2025.09,서울특별시,은평구,20,0,20
2025.10,서울특별시,은평구,20,0,20
2019.01,서울특별시,서대문구,0,0,0
2019.02,서울특별시,서대문구,0,0,0
2019.03,서울특별시,서대문구,0,0,0
2019.07,서울특별시,서대문구,0,0,0
2019.08,서울특별시,서대문구,0,0,0
2019.09,서울특별시,서대문구,0,0,0
2021.02,서울특별시,서대문구,0,0,0
2021.03,서울특별시,서대문구,0,0,0
2021.04,서울특별시,서대문구,0,0,0
2021.05,서울특별시,서대문구,0,0,0
2021.06,서울특별시,서대문구,0,0,0
2021.07,서울특별시,서대문구,0,0,0
2021.08,서울특별시,서대문구,0,0,0
2021.09,서울특별시,서대문구,0,0,0
2021.10,서울특별시,서대문구,0,0,0
2021.11,서울특별시,서대문구,0,0,0
2021.12,서울특별시,서대문구,0,0,0
2022.01,서울특별시,서대문구,0,0,0
2022.02,서울특별시,서대문구,0,0,0
2022.03,서울특별시,서대문구,0,0,0
2022.04,서울특별시,서대문구,0,0,0
2022.05,서울특별시,서대문구,0,0,0
2022.06,서울특별시,서대문구,0,0,0
2022.07,서울특별시,서대문구,0,0,0
2022.08,서울특별시,서대문구,0,0,0
2022.09,서울특별시,서대문구,0,0,0
2022.10,서울특별시,서대문구,0,0,0
2022.11,서울특별시,서대문구,0,0,0
2022.12,서울특별시,서대문구,0,0,0
2023.01,서울특별시,서대문구,0,0,0
2023.02,서울특별시,서대문구,0,0,0
2023.03,서울특별시,서대문구,0,0,0
2023.04,서울특별시,서대문구,0,0,0
2023.05,서울특별시,서대문구,0,0,0
2023.06,서울특별시,서대문구,0,0,0
2023.07,서울특별시,서대문구,0,0,0
2023.08,서울특별시,서대문구,0,0,0
2023.09,서울특별시,서대문구,0,0,0
2023.10,서울특별시,서대문구,0,0,0
2023.11,서울특별시,서대문구,0,0,0
2023.12,서울특별시,서대문구,0,0,0
2024.01,서울특별시,서대문구,0,0,0
2024.02,서울특별시,서대문구,0,0,0
2024.03,서울특별시,서대문구,0,0,0
2024.04,서울특별시,서대문구,0,0,0
2024.05,서울특별시,서대문구,0,0,0
2024.06,서울특별시,서대문구,0,0,0
2024.07,서울특별시,서대문구,0,0,0
2024.08,서울특별시,서대문구,0,0,0
2024.09,서울특별시,서대문구,0,0,0
2024.10,서울특별시,서대문구,0,0,0
2024.11,서울특별시,서대문구,0,0,0
2024.12,서울특별시,서대문구,0,0,0
2025.01,서울특별시,서대문구,0,0,0
2025.02,서울특별시,서대문구,0,0,0
2025.03,서울특별시,서대문구,0,0,0
2025.04,서울특별시,서대문구,0,0,0
2025.05,서울특별시,서대문구,0,0,0
2025.06,서울특별시,서대문구,0,0,0
2025.07,서울특별시,서대문구,0,0,0
2025.08,서울특별시,서대문구,22,0,22
2025.09,서울특별시,서대문구,21,0,21
2025.10,서울특별시,서대문구,21,0,21
2019.01,서울특별시,동작구,0,0,0
2019.02,서울특별시,동작구,0,0,0
2019.03,서울특별시,동작구,0,0,0
2019.07,서울특별시,동작구,0,0,0
2019.08,서울특별시,동작구,0,0,0
2019.09,서울특별시,동작구,0,0,0
2021.02,서울특별시,동작구,0,0,0
2021.03,서울특별시,동작구,0,0,0
2021.04,서울특별시,동작구,0,0,0
2021.05,서울특별시,동작구,0,0,0
2021.06,서울특별시,동작구,0,0,0
2021.07,서울특별시,동작구,0,0,0
2021.08,서울특별시,동작구,0,0,0
2021.09,서울특별시,동작구,0,0,0
2021.10,서울특별시,동작구,0,0,0
2021.11,서울특별시,동작구,0,0,0
2021.12,서울특별시,동작구,0,0,0
2022.01,서울특별시,동작구,0,0,0
2022.02,서울특별시,동작구,0,0,0
2022.03,서울특별시,동작구,0,0,0
2022.04,서울특별시,동작구,0,0,0
2022.05,서울특별시,동작구,0,0,0
2022.06,서울특별시,동작구,0,0,0
2022.07,서울특별시,동작구,0,0,0
2022.08,서울특별시,동작구,0,0,0
2022.09,서울특별시,동작구,0,0,0
2022.10,서울특별시,동작구,0,0,0
2022.11,서울특별시,동작구,0,0,0
2022.12,서울특별시,동작구,0,0,0
2023.01,서울특별시,동작구,0,0,0
2023.02,서울특별시,동작구,0,0,0
2023.03,서울특별시,동작구,0,0,0
2023.04,서울특별시,동작구,0,0,0
2023.05,서울특별시,동작구,0,0,0
2023.06,서울특별시,동작구,0,0,0
2023.07,서울특별시,동작구,0,0,0
2023.08,서울특별시,동작구,0,0,0
2023.09,서울특별시,동작구,0,0,0
2023.10,서울특별시,동작구,0,0,0
2023.11,서울특별시,동작구,0,0,0
2023.12,서울특별시,동작구,0,0,0
2024.01,서울특별시,동작구,0,0,0
2024.02,서울특별시,동작구,0,0,0
2024.03,서울특별시,동작구,0,0,0
2024.04,서울특별시,동작구,0,0,0
2024.05,서울특별시,동작구,0,0,0
2024.06,서울특별시,동작구,0,0,0
2024.07,서울특별시,동작구,0,0,0
2024.08,서울특별시,동작구,0,0,0
2024.09,서울특별시,동작구,0,0,0
2024.10,서울특별시,동작구,0,0,0
2024.11,서울특별시,동작구,0,0,0
2024.12,서울특별시,동작구,0,0,0
2025.01,서울특별시,동작구,1,1,0
2025.02,서울특별시,동작구,1,1,0
2025.03,서울특별시,동작구,1,1,0
2025.04,서울특별시,동작구,1,1,0
2025.05,서울특별시,동작구,1,1,0
2025.06,서울특별시,동작구,1,1,0
2025.07,서울특별시,동작구,0,0,0
2025.08,서울특별시,동작구,0,0,0
2025.09,서울특별시,동작구,0,0,0
2025.10,서울특별시,동작구,0,0,0
2019.01,서울특별시,마포구,0,0,0
2019.02,서울특별시,마포구,0,0,0
2019.03,서울특별시,마포구,0,0,0
2019.07,서울특별시,마포구,0,0,0
2019.08,서울특별시,마포구,0,0,0
2019.09,서울특별시,마포구,0,0,0
2021.02,서울특별시,마포구,0,0,0
2021.03,서울특별시,마포구,0,0,0
2021.04,서울특별시,마포구,0,0,0
2021.05,서울특별시,마포구,0,0,0
2021.06,서울특별시,마포구,0,0,0
2021.07,서울특별시,마포구,0,0,0
2021.08,서울특별시,마포구,0,0,0
2021.09,서울특별시,마포구,0,0,0
2021.10,서울특별시,마포구,0,0,0
2021.11,서울특별시,마포구,0,0,0
2021.12,서울특별시,마포구,0,0,0
2022.01,서울특별시,마포구,0,0,0
2022.02,서울특별시,마포구,0,0,0
2022.03,서울특별시,마포구,0,0,0
2022.04,서울특별시,마포구,0,0,0
2022.05,서울특별시,마포구,245,0,245
2022.06,서울특별시,마포구,245,0,245
2022.07,서울특별시,마포구,245,0,245
2022.08,서울특별시,마포구,245,0,245
2022.09,서울특별시,마포구,245,0,245
2022.10,서울특별시,마포구,245,0,245
2022.11,서울특별시,마포구,245,0,245
2022.12,서울특별시,마포구,245,0,245
2023.01,서울특별시,마포구,271,27,244
2023.02,서울특별시,마포구,257,13,244
2023.03,서울특별시,마포구,243,0,243
2023.04,서울특별시,마포구,241,0,241
2023.05,서울특별시,마포구,222,0,222
2023.06,서울특별시,마포구,212,0,212
2023.07,서울특별시,마포구,164,0,164
2023.08,서울특별시,마포구,144,0,144
2023.09,서울특별시,마포구,127,0,127
2023.10,서울특별시,마포구,111,0,111
2023.11,서울특별시,마포구,95,0,95
2023.12,서울특별시,마포구,85,0,85
2024.01,서울특별시,마포구,80,0,80
2024.02,서울특별시,마포구,79,0,79
2024.03,서울특별시,마포구,76,0,76
2024.04,서울특별시,마포구,64,0,64
2024.05,서울특별시,마포구,63,0,63
2024.06,서울특별시,마포구,61,0,61
2024.07,서울특별시,마포구,60,0,60
2024.08,서울특별시,마포구,58,0,58
2024.09,서울특별시,마포구,58,0,58
2024.10,서울특별시,마포구,55,0,55
2024.11,서울특별시,마포구,55,0,55
2024.12,서울특별시,마포구,55,0,55
2025.01,서울특별시,마포구,53,0,53
2025.02,서울특별시,마포구,53,0,53
2025.03,서울특별시,마포구,53,0,53
2025.04,서울특별시,마포구,53,0,53
2025.05,서울특별시,마포구,53,0,53
2025.06,서울특별시,마포구,53,0,53
2025.07,서울특별시,마포구,53,53,0
2025.08,서울특별시,마포구,48,48,0
2025.09,서울특별시,마포구,48,48,0
2025.10,서울특별시,마포구,47,47,0
2019.01,서울특별시,양천구,3,3,0
2019.02,서울특별시,양천구,3,3,0
2019.03,서울특별시,양천구,3,3,0
2019.04,서울특별시,양천구,3,3,0
2019.05,서울특별시,양천구,3,3,0
2019.06,서울특별시,양천구,3,3,0
2019.07,서울특별시,양천구,3,3,0
2019.08,서울특별시,양천구,3,3,0
2019.09,서울특별시,양천구,3,3,0
2019.10,서울특별시,양천구,3,3,0
2019.11,서울특별시,양천구,3,3,0
2019.12,서울특별시,양천구,3,3,0
2020.01,서울특별시,양천구,0,0,0
2020.02,서울특별시,양천구,0,0,0
2020.03,서울특별시,양천구,0,0,0
2020.04,서울특별시,양천구,0,0,0
2020.05,서울특별시,양천구,0,0,0
2020.06,서울특별시,양천구,0,0,0
2020.07,서울특별시,양천구,0,0,0
2020.08,서울특별시,양천구,0,0,0
2020.09,서울특별시,양천구,0,0,0
2020.10,서울특별시,양천구,0,0,0
2020.11,서울특별시,양천구,0,0,0
2020.12,서울특별시,양천구,0,0,0
2021.01,서울특별시,양천구,0,0,0
2021.02,서울특별시,양천구,0,0,0
2021.03,서울특별시,양천구,0,0,0
2021.04,서울특별시,양천구,0,0,0
2021.05,서울특별시,양천구,0,0,0
2021.06,서울특별시,양천구,0,0,0
2021.07,서울특별시,양천구,0,0,0
2021.08,서울특별시,양천구,0,0,0
2021.09,서울특별시,양천구,0,0,0
2021.10,서울특별시,양천구,0,0,0
2021.11,서울특별시,양천구,0,0,0
2021.12,서울특별시,양천구,0,0,0
2022.01,서울특별시,양천구,0,0,0
2022.02,서울특별시,양천구,0,0,0
2022.03,서울특별시,양천구,0,0,0
2022.04,서울특별시,양천구,0,0,0
2022.05,서울특별시,양천구,0,0,0
2022.06,서울특별시,양천구,0,0,0
2022.07,서울특별시,양천구,0,0,0
2022.08,서울특별시,양천구,0,0,0
2022.09,서울특별시,양천구,0,0,0
2022.10,서울특별시,양천구,0,0,0
2022.11,서울특별시,양천구,0,0,0
2022.12,서울특별시,양천구,0,0,0
2023.01,서울특별시,양천구,0,0,0
2023.02,서울특별시,양천구,0,0,0
2023.03,서울특별시,양천구,0,0,0
2023.04,서울특별시,양천구,0,0,0
2023.05,서울특별시,양천구,0,0,0
2023.06,서울특별시,양천구,0,0,0
2023.07,서울특별시,양천구,0,0,0
2023.08,서울특별시,양천구,0,0,0
2023.09,서울특별시,양천구,0,0,0
2023.10,서울특별시,양천구,0,0,0
2023.11,서울특별시,양천구,0,0,0
2023.12,서울특별시,양천구,0,0,0
2024.01,서울특별시,양천구,0,0,0
2024.02,서울특별시,양천구,33,33,0
2024.03,서울특별시,양천구,33,33,0
2024.04,서울특별시,양천구,33,33,0
2024.05,서울특별시,양천구,33,33,0
2024.06,서울특별시,양천구,33,33,0
2024.07,서울특별시,양천구,33,33,0
2024.08,서울특별시,양천구,31,31,0
2024.09,서울특별시,양천구,31,31,0
2024.10,서울특별시,양천구,31,31,0
2024.11,서울특별시,양천구,31,31,0
2024.12,서울특별시,양천구,31,31,0
2025.01,서울특별시,양천구,31,31,0
2025.02,서울특별시,양천구,29,29,0
2025.03,서울특별시,양천구,25,25,0
2025.04,서울특별시,양천구,25,25,0
2025.05,서울특별시,양천구,24,24,0
2025.06,서울특별시,양천구,9,9,0
2025.07,서울특별시,양천구,8,8,0
2025.08,서울특별시,양천구,8,8,0
2025.09,서울특별시,양천구,8,8,0
2025.10,서울특별시,양천구,7,7,0
2019.01,서울특별시,서초구,16,16,0
2019.02,서울특별시,서초구,16,16,0
2019.03,서울특별시,서초구,16,16,0
2019.04,서울특별시,서초구,16,16,0
2019.05,서울특별시,서초구,16,16,0
2019.06,서울특별시,서초구,16,16,0
2019.07,서울특별시,서초구,16,16,0
2019.08,서울특별시,서초구,16,16,0
2019.09,서울특별시,서초구,16,16,0
2019.10,서울특별시,서초구,16,16,0
2019.11,서울특별시,서초구,16,16,0
2019.12,서울특별시,서초구,0,0,0
2020.01,서울특별시,서초구,0,0,0
2020.02,서울특별시,서초구,0,0,0
2020.03,서울특별시,서초구,0,0,0
2020.04,서울특별시,서초구,0,0,0
2020.05,서울특별시,서초구,0,0,0
2020.06,서울특별시,서초구,0,0,0
2020.07,서울특별시,서초구,0,0,0
2020.08,서울특별시,서초구,0,0,0
2020.09,서울특별시,서초구,0,0,0
2020.10,서울특별시,서초구,0,0,0
2020.11,서울특별시,서초구,0,0,0
2020.12,서울특별시,서초구,0,0,0
2021.01,서울특별시,서초구,0,0,0
2021.02,서울특별시,서초구,0,0,0
2021.03,서울특별시,서초구,0,0,0
2021.04,서울특별시,서초구,0,0,0
2021.05,서울특별시,서초구,0,0,0
2021.06,서울특별시,서초구,0,0,0
2021.07,서울특별시,서초구,0,0,0
2021.08,서울특별시,서초구,0,0,0
2021.09,서울특별시,서초구,0,0,0
2021.10,서울특별시,서초구,0,0,0
2021.11,서울특별시,서초구,0,0,0
2021.12,서울특별시,서초구,0,0,0
2022.01,서울특별시,서초구,0,0,0
2022.02,서울특별시,서초구,0,0,0
2022.03,서울특별시,서초구,0,0,0
2022.04,서울특별시,서초구,0,0,0
2022.05,서울특별시,서초구,0,0,0
2022.06,서울특별시,서초구,0,0,0
2022.07,서울특별시,서초구,0,0,0
2022.08,서울특별시,서초구,0,0,0
2022.09,서울특별시,서초구,0,0,0
2022.10,서울특별시,서초구,0,0,0
2022.11,서울특별시,서초구,0,0,0
2022.12,서울특별시,서초구,0,0,0
2023.01,서울특별시,서초구,0,0,0
2023.02,서울특별시,서초구,0,0,0
2023.03,서울특별시,서초구,0,0,0
2023.04,서울특별시,서초구,0,0,0
2023.05,서울특별시,서초구,0,0,0
2023.06,서울특별시,서초구,0,0,0
